timestamp,elapsed_sec,cpu_pct,load1,load5,nproc,mem_used_gb,mem_total_gb,mem_pct,ray_procs
2026-08-21T20:16:35,0.0,23.6,0.59,1.59,16,3.069,31.338,9.8,9
2026-08-21T20:16:37,2.0,25.5,0.59,1.59,16,3.702,31.338,11.8,9
2026-08-21T20:16:39,4.0,15.3,0.59,1.59,16,3.824,31.338,12.2,9
2026-08-21T20:16:41,6.0,29.7,1.03,1.66,16,3.885,31.338,12.4,9
2026-08-21T20:16:43,8.0,30.0,1.03,1.66,16,3.909,31.338,12.5,9
2026-08-21T20:16:45,10.0,29.9,1.5,1.75,16,3.913,31.338,12.5,9
2026-08-21T20:16:47,12.0,30.0,1.5,1.75,16,3.92,31.338,12.5,9
2026-08-21T20:16:49,14.0,30.2,1.5,1.75,16,3.92,31.338,12.5,9
2026-08-21T20:16:51,16.0,30.4,1.71,1.79,16,3.935,31.338,12.6,9
2026-08-21T20:16:53,18.0,23.2,1.71,1.79,16,4.077,31.338,13.0,9
2026-08-21T20:16:55,20.0,29.9,1.97,1.84,16,4.063,31.338,13.0,9
2026-08-21T20:16:57,22.0,29.6,1.97,1.84,16,4.052,31.338,12.9,9
2026-08-21T20:16:59,24.0,29.4,1.97,1.84,16,4.042,31.338,12.9,9
2026-08-21T20:17:01,26.0,30.2,2.21,1.9,16,4.036,31.338,12.9,9
2026-08-21T20:17:03,28.0,29.7,2.21,1.9,16,4.029,31.338,12.9,9
2026-08-21T20:17:05,30.0,29.8,2.36,1.93,16,4.019,31.338,12.8,9
2026-08-21T20:17:07,32.0,24.5,2.36,1.93,16,4.135,31.338,13.2,9
2026-08-21T20:17:09,34.0,25.0,2.36,1.93,16,4.227,31.338,13.5,9
2026-08-21T20:17:11,36.0,30.3,2.57,1.98,16,4.227,31.338,13.5,9
2026-08-21T20:17:13,38.0,29.9,2.57,1.98,16,4.224,31.338,13.5,9
2026-08-21T20:17:15,40.0,30.1,2.68,2.02,16,4.205,31.338,13.4,9
2026-08-21T20:17:17,42.0,30.4,2.68,2.02,16,4.228,31.338,13.5,9
2026-08-21T20:17:19,44.0,30.3,2.68,2.02,16,4.228,31.338,13.5,9
2026-08-21T20:17:21,46.0,30.1,2.79,2.05,16,4.22,31.338,13.5,9
2026-08-21T20:17:23,48.0,19.0,2.79,2.05,16,4.434,31.338,14.1,9
2026-08-21T20:17:25,50.0,29.9,2.89,2.08,16,4.424,31.338,14.1,9
2026-08-21T20:17:27,52.0,30.0,2.89,2.08,16,4.414,31.338,14.1,9
2026-08-21T20:17:29,54.0,30.1,2.89,2.08,16,4.452,31.338,14.2,9
2026-08-21T20:17:31,56.0,29.6,2.98,2.12,16,4.445,31.338,14.2,9
2026-08-21T20:17:33,58.0,30.2,2.98,2.12,16,4.445,31.338,14.2,9
2026-08-21T20:17:35,60.0,29.9,2.98,2.13,16,4.446,31.338,14.2,9
2026-08-21T20:17:37,62.0,19.6,2.98,2.13,16,4.643,31.338,14.8,9
2026-08-21T20:17:39,64.0,30.7,2.98,2.13,16,4.654,31.338,14.9,9
2026-08-21T20:17:41,66.0,30.7,3.14,2.18,16,4.657,31.338,14.9,9
2026-08-21T20:17:43,68.0,30.3,3.14,2.18,16,4.643,31.338,14.8,9
2026-08-21T20:17:45,70.0,30.3,3.29,2.23,16,4.624,31.338,14.8,9
2026-08-21T20:17:47,72.0,30.6,3.29,2.23,16,4.625,31.338,14.8,9
2026-08-21T20:17:49,74.0,30.2,3.29,2.23,16,4.63,31.338,14.8,9
2026-08-21T20:17:51,76.0,20.0,3.35,2.25,16,4.833,31.338,15.4,9
2026-08-21T20:17:53,78.0,30.4,3.35,2.25,16,4.862,31.338,15.5,9
2026-08-21T20:17:55,80.0,30.6,3.4,2.28,16,4.847,31.338,15.5,9
2026-08-21T20:17:57,82.0,9.2,3.4,2.28,16,5.889,31.338,18.8,9
2026-08-21T20:17:59,84.0,6.6,3.4,2.28,16,5.858,31.338,18.7,9
2026-08-21T20:18:01,86.0,6.5,3.21,2.26,16,5.859,31.338,18.7,9
2026-08-21T20:18:03,88.0,6.5,3.21,2.26,16,5.87,31.338,18.7,9
2026-08-21T20:18:05,90.0,6.6,3.03,2.24,16,5.831,31.338,18.6,9
2026-08-21T20:18:07,92.0,6.5,3.03,2.24,16,6.365,31.338,20.3,9
2026-08-21T20:18:09,94.0,6.4,3.03,2.24,16,9.215,31.338,29.4,9
2026-08-21T20:18:11,96.0,6.6,2.87,2.22,16,8.584,31.338,27.4,9
2026-08-21T20:18:13,98.0,6.5,2.87,2.22,16,8.607,31.338,27.5,9
2026-08-21T20:18:15,100.0,6.5,2.72,2.2,16,8.623,31.338,27.5,9
2026-08-21T20:18:17,102.0,6.5,2.72,2.2,16,8.638,31.338,27.6,9
2026-08-21T20:18:19,104.0,6.5,2.72,2.2,16,8.659,31.338,27.6,9
2026-08-21T20:18:21,106.0,6.5,2.58,2.18,16,8.68,31.338,27.7,9
2026-08-21T20:18:23,108.0,6.5,2.58,2.18,16,8.695,31.338,27.7,9
2026-08-21T20:18:25,110.0,6.4,2.45,2.16,16,8.711,31.338,27.8,9
2026-08-21T20:18:27,112.0,6.6,2.45,2.16,16,8.724,31.338,27.8,9
2026-08-21T20:18:29,114.0,6.4,2.45,2.16,16,8.685,31.338,27.7,9
2026-08-21T20:18:31,116.0,6.5,2.34,2.14,16,8.708,31.338,27.8,9
2026-08-21T20:18:33,118.0,6.5,2.34,2.14,16,8.659,31.338,27.6,9
2026-08-21T20:18:35,120.0,6.5,2.23,2.12,16,8.673,31.338,27.7,9
2026-08-21T20:18:37,122.0,5.6,2.23,2.12,16,6.923,31.338,22.1,5
2026-08-21T20:18:39,124.0,6.4,2.23,2.12,16,6.913,31.338,22.1,5
2026-08-21T20:18:41,126.0,6.4,2.13,2.1,16,6.895,31.338,22.0,5
2026-08-21T20:18:43,128.0,6.5,2.13,2.1,16,6.896,31.338,22.0,5
2026-08-21T20:18:45,130.0,6.4,2.04,2.08,16,6.896,31.338,22.0,5
2026-08-21T20:18:47,132.0,6.4,2.04,2.08,16,6.882,31.338,22.0,5
2026-08-21T20:18:49,134.0,6.4,2.04,2.08,16,6.885,31.338,22.0,5
2026-08-21T20:18:51,136.0,6.5,1.96,2.07,16,6.885,31.338,22.0,5
2026-08-21T20:18:53,138.0,6.4,1.96,2.07,16,6.885,31.338,22.0,5
2026-08-21T20:18:55,140.0,6.4,1.88,2.05,16,6.882,31.338,22.0,5
2026-08-21T20:18:57,142.0,32.7,1.88,2.05,16,9.187,31.338,29.3,13
2026-08-21T20:18:59,144.0,50.5,1.88,2.05,16,10.328,31.338,33.0,13
2026-08-21T20:19:01,146.0,45.0,2.45,2.16,16,10.415,31.338,33.2,13
2026-08-21T20:19:03,148.0,51.5,2.45,2.16,16,10.431,31.338,33.3,13
2026-08-21T20:19:05,150.0,52.1,3.13,2.31,16,10.455,31.338,33.4,13
2026-08-21T20:19:07,152.0,52.6,3.13,2.31,16,10.462,31.338,33.4,13
2026-08-21T20:19:09,154.0,47.3,3.13,2.31,16,10.479,31.338,33.4,13
2026-08-21T20:19:11,156.0,53.1,3.6,2.42,16,10.48,31.338,33.4,13
2026-08-21T20:19:13,158.0,48.9,3.6,2.42,16,10.479,31.338,33.4,13
2026-08-21T20:19:15,160.0,52.5,4.04,2.53,16,10.477,31.338,33.4,13
2026-08-21T20:19:17,162.0,50.8,4.04,2.53,16,10.466,31.338,33.4,13
2026-08-21T20:19:19,164.0,34.6,4.04,2.53,16,10.467,31.338,33.4,13
2026-08-21T20:19:21,166.0,52.4,4.67,2.69,16,10.451,31.338,33.4,13
2026-08-21T20:19:23,168.0,51.6,4.67,2.69,16,10.43,31.338,33.3,13
2026-08-21T20:19:25,170.0,52.2,5.02,2.79,16,10.416,31.338,33.2,13
2026-08-21T20:19:27,172.0,39.7,5.02,2.79,16,10.411,31.338,33.2,13
2026-08-21T20:19:29,174.0,52.3,5.02,2.79,16,10.412,31.338,33.2,13
2026-08-21T20:19:31,176.0,51.8,5.18,2.86,16,10.412,31.338,33.2,13
2026-08-21T20:19:33,178.0,52.1,5.18,2.86,16,10.386,31.338,33.1,13
2026-08-21T20:19:35,180.0,51.9,5.25,2.92,16,10.402,31.338,33.2,13
2026-08-21T20:19:37,182.0,35.8,5.25,2.92,16,10.406,31.338,33.2,13
2026-08-21T20:19:39,184.0,51.9,5.25,2.92,16,10.406,31.338,33.2,13
2026-08-21T20:19:41,186.0,51.3,5.47,3.0,16,10.407,31.338,33.2,13
2026-08-21T20:19:43,188.0,52.0,5.47,3.0,16,10.405,31.338,33.2,13
2026-08-21T20:19:45,190.0,49.7,5.19,2.98,16,10.41,31.338,33.2,13
2026-08-21T20:19:47,192.0,37.3,5.19,2.98,16,10.41,31.338,33.2,13
2026-08-21T20:19:49,194.0,41.6,5.19,2.98,16,10.409,31.338,33.2,13
2026-08-21T20:19:52,196.0,6.6,4.85,2.95,16,10.406,31.338,33.2,13
2026-08-21T20:19:54,198.0,6.6,4.85,2.95,16,10.406,31.338,33.2,13
2026-08-21T20:19:56,200.0,6.6,4.54,2.92,16,10.406,31.338,33.2,13
2026-08-21T20:19:58,202.0,6.6,4.54,2.92,16,10.406,31.338,33.2,13
2026-08-21T20:20:00,204.0,6.6,4.54,2.92,16,10.406,31.338,33.2,13
2026-08-21T20:20:02,206.0,6.6,4.26,2.89,16,10.653,31.338,34.0,13
2026-08-21T20:20:04,208.0,6.7,4.26,2.89,16,10.653,31.338,34.0,13
2026-08-21T20:20:06,210.0,6.6,4.0,2.85,16,10.653,31.338,34.0,13
2026-08-21T20:20:08,212.0,6.5,4.0,2.85,16,10.653,31.338,34.0,13
2026-08-21T20:20:10,214.0,6.6,4.0,2.85,16,10.653,31.338,34.0,13
2026-08-21T20:20:12,216.1,6.6,3.76,2.82,16,10.654,31.338,34.0,13
2026-08-21T20:20:14,218.1,6.6,3.76,2.82,16,10.654,31.338,34.0,13
2026-08-21T20:20:16,220.1,6.6,3.54,2.79,16,10.654,31.338,34.0,13
2026-08-21T20:20:18,222.1,6.5,3.54,2.79,16,10.654,31.338,34.0,13
2026-08-21T20:20:20,224.1,6.6,3.54,2.79,16,10.654,31.338,34.0,13
2026-08-21T20:20:22,226.1,6.6,3.33,2.76,16,10.652,31.338,34.0,13
2026-08-21T20:20:24,228.1,6.6,3.33,2.76,16,10.652,31.338,34.0,13
2026-08-21T20:20:26,230.1,7.7,3.15,2.73,16,6.974,31.338,22.3,5
2026-08-21T20:20:28,232.1,6.4,3.15,2.73,16,6.975,31.338,22.3,5
2026-08-21T20:20:30,234.1,6.4,3.15,2.73,16,6.976,31.338,22.3,5
2026-08-21T20:20:32,236.1,6.5,2.97,2.7,16,6.978,31.338,22.3,5
2026-08-21T20:20:34,238.1,6.5,2.97,2.7,16,6.978,31.338,22.3,5
2026-08-21T20:20:36,240.1,6.5,2.82,2.68,16,6.978,31.338,22.3,5
2026-08-21T20:20:38,242.1,6.4,2.82,2.68,16,6.978,31.338,22.3,5
2026-08-21T20:20:40,244.1,6.4,2.82,2.68,16,6.978,31.338,22.3,5
2026-08-21T20:20:42,246.1,6.5,2.67,2.65,16,6.98,31.338,22.3,5
2026-08-21T20:20:44,248.1,6.5,2.67,2.65,16,6.98,31.338,22.3,5
2026-08-21T20:20:46,250.1,16.7,2.78,2.67,16,8.144,31.338,26.0,9
2026-08-21T20:20:48,252.1,25.0,2.78,2.67,16,8.734,31.338,27.9,9
2026-08-21T20:20:50,254.1,14.6,2.78,2.67,16,8.74,31.338,27.9,9
2026-08-21T20:20:52,256.1,13.8,2.63,2.64,16,8.75,31.338,27.9,9
2026-08-21T20:20:54,258.1,13.7,2.63,2.64,16,8.754,31.338,27.9,9
2026-08-21T20:20:56,260.1,13.3,2.5,2.62,16,8.755,31.338,27.9,9
2026-08-21T20:20:58,262.1,13.4,2.5,2.62,16,8.759,31.338,27.9,9
2026-08-21T20:21:00,264.1,13.3,2.5,2.62,16,8.772,31.338,28.0,9
2026-08-21T20:21:02,266.1,13.2,2.46,2.6,16,8.771,31.338,28.0,9
2026-08-21T20:21:04,268.1,13.3,2.46,2.6,16,8.767,31.338,28.0,9
2026-08-21T20:21:06,270.1,12.8,2.35,2.58,16,8.776,31.338,28.0,9
2026-08-21T20:21:08,272.1,13.3,2.35,2.58,16,8.774,31.338,28.0,9
2026-08-21T20:21:10,274.1,13.4,2.35,2.58,16,8.77,31.338,28.0,9
2026-08-21T20:21:12,276.1,13.5,2.24,2.55,16,8.765,31.338,28.0,9
2026-08-21T20:21:14,278.1,13.7,2.24,2.55,16,8.76,31.338,28.0,9
2026-08-21T20:21:16,280.1,13.6,2.14,2.53,16,8.767,31.338,28.0,9
2026-08-21T20:21:18,282.1,13.8,2.14,2.53,16,8.775,31.338,28.0,9
2026-08-21T20:21:20,284.1,13.6,2.14,2.53,16,8.78,31.338,28.0,9
2026-08-21T20:21:22,286.1,9.6,2.05,2.5,16,8.78,31.338,28.0,9
2026-08-21T20:21:24,288.1,13.3,2.05,2.5,16,8.775,31.338,28.0,9
2026-08-21T20:21:26,290.1,13.3,2.04,2.49,16,8.774,31.338,28.0,9
2026-08-21T20:21:28,292.1,13.3,2.04,2.49,16,8.779,31.338,28.0,9
2026-08-21T20:21:30,294.1,13.5,2.04,2.49,16,8.781,31.338,28.0,9
2026-08-21T20:21:32,296.1,13.4,2.2,2.52,16,8.785,31.338,28.0,9
2026-08-21T20:21:34,298.1,13.5,2.2,2.52,16,8.787,31.338,28.0,9
2026-08-21T20:21:36,300.1,13.5,2.26,2.53,16,8.791,31.338,28.1,9
2026-08-21T20:21:38,302.1,13.7,2.26,2.53,16,8.789,31.338,28.0,9
2026-08-21T20:21:40,304.1,12.6,2.26,2.53,16,8.788,31.338,28.0,9
2026-08-21T20:21:42,306.1,13.1,2.16,2.5,16,8.79,31.338,28.0,9
2026-08-21T20:21:44,308.1,13.2,2.16,2.5,16,8.797,31.338,28.1,9
